PROVINCE,PRICE,TYPE,YEAR,MONTH,DAY,INFLATION_RATE
کردستان,637500.0,گوساله,1400,12,11,46.5
همدان,620000.0,گوسفند,1400,12,11,46.5
همدان,570000.0,گوساله,1400,12,11,46.5
قم,635000.0,گوسفند,1400,12,11,46.5
قم,590000.0,گوساله,1400,12,11,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,11,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,11,46.5
مرکزي,600000.0,گوسفند,1400,12,11,46.5
مرکزي,595000.0,گوساله,1400,12,11,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,11,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,11,46.5
تهران,630000.0,گوسفند,1400,11,16,43.6
تهران,620000.0,گوساله,1400,11,16,43.6
اصفهان,640000.0,گوسفند,1400,11,16,43.6
اصفهان,600000.0,گوساله,1400,11,16,43.6
يزد,690000.0,گوسفند,1400,11,16,43.6
يزد,560000.0,گوساله,1400,11,16,43.6
اردبيل,645000.0,گوسفند,1400,11,16,43.6
اردبيل,525000.0,گوساله,1400,11,16,43.6
خراسان رضوی,675000.0,گوسفند,1400,11,16,43.6
خراسان رضوی,545000.0,گوساله,1400,11,16,43.6
فارس,675000.0,گوسفند,1400,11,16,43.6
فارس,575000.0,گوساله,1400,11,16,43.6
کردستان,690000.0,گوسفند,1400,11,16,43.6
کردستان,615000.0,گوساله,1400,11,16,43.6
همدان,555000.0,گوسفند,1400,11,16,43.6
همدان,550000.0,گوساله,1400,11,16,43.6
قم,615000.0,گوسفند,1400,11,16,43.6
قم,585000.0,گوساله,1400,11,16,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,16,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,16,43.6
مرکزي,595000.0,گوسفند,1400,11,16,43.6
مرکزي,600000.0,گوساله,1400,11,16,43.6
چهارمحال بختياري,615000.0,گوسفند,1400,11,16,43.6
چهارمحال بختياري,555000.0,گوساله,1400,11,16,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,16,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,16,43.6
تهران,630000.0,گوسفند,1400,11,25,43.6
تهران,632500.0,گوساله,1400,11,25,43.6
اصفهان,665000.0,گوسفند,1400,11,25,43.6
اصفهان,575000.0,گوساله,1400,11,25,43.6
يزد,700000.0,گوسفند,1400,11,25,43.6
يزد,600000.0,گوساله,1400,11,25,43.6
اردبيل,615000.0,گوسفند,1400,11,25,43.6
اردبيل,525000.0,گوساله,1400,11,25,43.6
خراسان رضوی,685000.0,گوسفند,1400,11,25,43.6
خراسان رضوی,555000.0,گوساله,1400,11,25,43.6
فارس,675000.0,گوسفند,1400,11,25,43.6
فارس,575000.0,گوساله,1400,11,25,43.6
کردستان,690000.0,گوسفند,1400,11,25,43.6
کردستان,615000.0,گوساله,1400,11,25,43.6
همدان,595000.0,گوسفند,1400,11,25,43.6
همدان,550000.0,گوساله,1400,11,25,43.6
قم,600000.0,گوسفند,1400,11,25,43.6
قم,575000.0,گوساله,1400,11,25,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,25,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,25,43.6
مرکزي,600000.0,گوسفند,1400,11,25,43.6
مرکزي,595000.0,گوساله,1400,11,25,43.6
چهارمحال بختياري,625000.0,گوسفند,1400,11,25,43.6
چهارمحال بختياري,545000.0,گوساله,1400,11,25,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,25,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,25,43.6
تهران,640000.0,گوسفند,1400,12,1,46.5
تهران,610000.0,گوساله,1400,12,1,46.5
يزد,705000.0,گوسفند,1400,12,1,46.5
يزد,585000.0,گوساله,1400,12,1,46.5
اردبيل,610000.0,گوسفند,1400,12,1,46.5
اردبيل,525000.0,گوساله,1400,12,1,46.5
خراسان رضوی,700000.0,گوسفند,1400,12,1,46.5
خراسان رضوی,545000.0,گوساله,1400,12,1,46.5
فارس,675000.0,گوسفند,1400,12,1,46.5
فارس,595000.0,گوساله,1400,12,1,46.5
کردستان,675000.0,گوسفند,1400,12,1,46.5
کردستان,637500.0,گوساله,1400,12,1,46.5
همدان,585000.0,گوسفند,1400,12,1,46.5
همدان,550000.0,گوساله,1400,12,1,46.5
قم,620000.0,گوسفند,1400,12,1,46.5
قم,590000.0,گوساله,1400,12,1,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,1,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,1,46.5
مرکزي,600000.0,گوسفند,1400,12,1,46.5
مرکزي,595000.0,گوساله,1400,12,1,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,1,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,1,46.5
تهران,635000.0,گوسفند,1400,11,27,43.6
تهران,610000.0,گوساله,1400,11,27,43.6
اصفهان,665000.0,گوسفند,1400,11,27,43.6
اصفهان,575000.0,گوساله,1400,11,27,43.6
يزد,700000.0,گوسفند,1400,11,27,43.6
يزد,600000.0,گوساله,1400,11,27,43.6
اردبيل,615000.0,گوسفند,1400,11,27,43.6
اردبيل,525000.0,گوساله,1400,11,27,43.6
خراسان رضوی,685000.0,گوسفند,1400,11,27,43.6
خراسان رضوی,535000.0,گوساله,1400,11,27,43.6
فارس,675000.0,گوسفند,1400,11,27,43.6
فارس,595000.0,گوساله,1400,11,27,43.6
کردستان,690000.0,گوسفند,1400,11,27,43.6
کردستان,615000.0,گوساله,1400,11,27,43.6
همدان,580000.0,گوسفند,1400,11,27,43.6
همدان,552500.0,گوساله,1400,11,27,43.6
قم,635000.0,گوسفند,1400,11,27,43.6
قم,570000.0,گوساله,1400,11,27,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,27,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,27,43.6
مرکزي,600000.0,گوسفند,1400,11,27,43.6
مرکزي,595000.0,گوساله,1400,11,27,43.6
چهارمحال بختياري,630000.0,گوسفند,1400,11,27,43.6
چهارمحال بختياري,530000.0,گوساله,1400,11,27,43.6
تهران,635000.0,گوسفند,1400,11,30,43.6
تهران,610000.0,گوساله,1400,11,30,43.6
اصفهان,665000.0,گوسفند,1400,11,30,43.6
اصفهان,575000.0,گوساله,1400,11,30,43.6
يزد,700000.0,گوسفند,1400,11,30,43.6
يزد,600000.0,گوساله,1400,11,30,43.6
اردبيل,615000.0,گوسفند,1400,11,30,43.6
اردبيل,525000.0,گوساله,1400,11,30,43.6
خراسان رضوی,685000.0,گوسفند,1400,11,30,43.6
خراسان رضوی,535000.0,گوساله,1400,11,30,43.6
فارس,675000.0,گوسفند,1400,11,30,43.6
فارس,595000.0,گوساله,1400,11,30,43.6
کردستان,690000.0,گوسفند,1400,11,30,43.6
کردستان,615000.0,گوساله,1400,11,30,43.6
همدان,580000.0,گوسفند,1400,11,30,43.6
همدان,552500.0,گوساله,1400,11,30,43.6
قم,635000.0,گوسفند,1400,11,30,43.6
قم,570000.0,گوساله,1400,11,30,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,30,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,30,43.6
مرکزي,600000.0,گوسفند,1400,11,30,43.6
مرکزي,595000.0,گوساله,1400,11,30,43.6
چهارمحال بختياري,630000.0,گوسفند,1400,11,30,43.6
چهارمحال بختياري,530000.0,گوساله,1400,11,30,43.6
تهران,675000.0,گوسفند,1400,12,8,46.5
تهران,635000.0,گوساله,1400,12,8,46.5
اصفهان,710000.0,گوسفند,1400,12,8,46.5
اصفهان,575000.0,گوساله,1400,12,8,46.5
يزد,705000.0,گوسفند,1400,12,8,46.5
يزد,585000.0,گوساله,1400,12,8,46.5
اردبيل,610000.0,گوسفند,1400,12,8,46.5
اردبيل,525000.0,گوساله,1400,12,8,46.5
خراسان رضوی,730000.0,گوسفند,1400,12,8,46.5
خراسان رضوی,565000.0,گوساله,1400,12,8,46.5
فارس,695000.0,گوسفند,1400,12,8,46.5
فارس,610000.0,گوساله,1400,12,8,46.5
کردستان,675000.0,گوسفند,1400,12,8,46.5
کردستان,637500.0,گوساله,1400,12,8,46.5
همدان,620000.0,گوسفند,1400,12,8,46.5
همدان,570000.0,گوساله,1400,12,8,46.5
قم,620000.0,گوسفند,1400,12,8,46.5
قم,590000.0,گوساله,1400,12,8,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,8,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,8,46.5
مرکزي,600000.0,گوسفند,1400,12,8,46.5
مرکزي,595000.0,گوساله,1400,12,8,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,8,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,8,46.5
تهران,630000.0,گوسفند,1400,11,24,43.6
تهران,632500.0,گوساله,1400,11,24,43.6
اصفهان,665000.0,گوسفند,1400,11,24,43.6
اصفهان,575000.0,گوساله,1400,11,24,43.6
يزد,700000.0,گوسفند,1400,11,24,43.6
يزد,600000.0,گوساله,1400,11,24,43.6
اردبيل,615000.0,گوسفند,1400,11,24,43.6
اردبيل,525000.0,گوساله,1400,11,24,43.6
خراسان رضوی,685000.0,گوسفند,1400,11,24,43.6
خراسان رضوی,555000.0,گوساله,1400,11,24,43.6
فارس,675000.0,گوسفند,1400,11,24,43.6
فارس,575000.0,گوساله,1400,11,24,43.6
کردستان,690000.0,گوسفند,1400,11,24,43.6
کردستان,615000.0,گوساله,1400,11,24,43.6
همدان,595000.0,گوسفند,1400,11,24,43.6
همدان,550000.0,گوساله,1400,11,24,43.6
قم,600000.0,گوسفند,1400,11,24,43.6
قم,575000.0,گوساله,1400,11,24,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,24,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,24,43.6
مرکزي,600000.0,گوسفند,1400,11,24,43.6
مرکزي,595000.0,گوساله,1400,11,24,43.6
چهارمحال بختياري,625000.0,گوسفند,1400,11,24,43.6
چهارمحال بختياري,545000.0,گوساله,1400,11,24,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,24,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,24,43.6
تهران,720000.0,گوسفند,1400,12,4,46.5
تهران,610000.0,گوساله,1400,12,4,46.5
يزد,705000.0,گوسفند,1400,12,4,46.5
يزد,585000.0,گوساله,1400,12,4,46.5
اردبيل,610000.0,گوسفند,1400,12,4,46.5
اردبيل,525000.0,گوساله,1400,12,4,46.5
خراسان رضوی,715000.0,گوسفند,1400,12,4,46.5
خراسان رضوی,535000.0,گوساله,1400,12,4,46.5
فارس,695000.0,گوسفند,1400,12,4,46.5
فارس,610000.0,گوساله,1400,12,4,46.5
کردستان,675000.0,گوسفند,1400,12,4,46.5
کردستان,637500.0,گوساله,1400,12,4,46.5
همدان,600000.0,گوسفند,1400,12,4,46.5
همدان,555000.0,گوساله,1400,12,4,46.5
قم,620000.0,گوسفند,1400,12,4,46.5
قم,590000.0,گوساله,1400,12,4,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,4,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,4,46.5
مرکزي,600000.0,گوسفند,1400,12,4,46.5
مرکزي,595000.0,گوساله,1400,12,4,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,4,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,4,46.5
تهران,630000.0,گوسفند,1400,11,18,43.6
تهران,620000.0,گوساله,1400,11,18,43.6
اصفهان,635000.0,گوسفند,1400,11,18,43.6
اصفهان,570000.0,گوساله,1400,11,18,43.6
يزد,700000.0,گوسفند,1400,11,18,43.6
يزد,600000.0,گوساله,1400,11,18,43.6
اردبيل,615000.0,گوسفند,1400,11,18,43.6
اردبيل,525000.0,گوساله,1400,11,18,43.6
خراسان رضوی,675000.0,گوسفند,1400,11,18,43.6
خراسان رضوی,535000.0,گوساله,1400,11,18,43.6
فارس,675000.0,گوسفند,1400,11,18,43.6
فارس,575000.0,گوساله,1400,11,18,43.6
کردستان,690000.0,گوسفند,1400,11,18,43.6
کردستان,615000.0,گوساله,1400,11,18,43.6
همدان,565000.0,گوسفند,1400,11,18,43.6
همدان,550000.0,گوساله,1400,11,18,43.6
قم,615000.0,گوسفند,1400,11,18,43.6
قم,585000.0,گوساله,1400,11,18,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,18,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,18,43.6
مرکزي,600000.0,گوسفند,1400,11,18,43.6
مرکزي,595000.0,گوساله,1400,11,18,43.6
چهارمحال بختياري,625000.0,گوسفند,1400,11,18,43.6
چهارمحال بختياري,545000.0,گوساله,1400,11,18,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,18,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,18,43.6
تهران,630000.0,گوسفند,1400,11,17,43.6
تهران,620000.0,گوساله,1400,11,17,43.6
اصفهان,635000.0,گوسفند,1400,11,17,43.6
اصفهان,570000.0,گوساله,1400,11,17,43.6
يزد,700000.0,گوسفند,1400,11,17,43.6
يزد,600000.0,گوساله,1400,11,17,43.6
اردبيل,615000.0,گوسفند,1400,11,17,43.6
اردبيل,525000.0,گوساله,1400,11,17,43.6
خراسان رضوی,675000.0,گوسفند,1400,11,17,43.6
خراسان رضوی,535000.0,گوساله,1400,11,17,43.6
فارس,675000.0,گوسفند,1400,11,17,43.6
فارس,575000.0,گوساله,1400,11,17,43.6
کردستان,690000.0,گوسفند,1400,11,17,43.6
کردستان,615000.0,گوساله,1400,11,17,43.6
همدان,565000.0,گوسفند,1400,11,17,43.6
همدان,550000.0,گوساله,1400,11,17,43.6
قم,615000.0,گوسفند,1400,11,17,43.6
قم,585000.0,گوساله,1400,11,17,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,17,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,17,43.6
مرکزي,600000.0,گوسفند,1400,11,17,43.6
مرکزي,595000.0,گوساله,1400,11,17,43.6
چهارمحال بختياري,625000.0,گوسفند,1400,11,17,43.6
چهارمحال بختياري,545000.0,گوساله,1400,11,17,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,17,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,17,43.6
تهران,640000.0,گوسفند,1400,12,3,46.5
تهران,610000.0,گوساله,1400,12,3,46.5
يزد,705000.0,گوسفند,1400,12,3,46.5
يزد,585000.0,گوساله,1400,12,3,46.5
اردبيل,610000.0,گوسفند,1400,12,3,46.5
اردبيل,525000.0,گوساله,1400,12,3,46.5
خراسان رضوی,700000.0,گوسفند,1400,12,3,46.5
خراسان رضوی,545000.0,گوساله,1400,12,3,46.5
فارس,675000.0,گوسفند,1400,12,3,46.5
فارس,595000.0,گوساله,1400,12,3,46.5
کردستان,675000.0,گوسفند,1400,12,3,46.5
کردستان,637500.0,گوساله,1400,12,3,46.5
همدان,600000.0,گوسفند,1400,12,3,46.5
همدان,555000.0,گوساله,1400,12,3,46.5
قم,620000.0,گوسفند,1400,12,3,46.5
قم,590000.0,گوساله,1400,12,3,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,3,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,3,46.5
مرکزي,600000.0,گوسفند,1400,12,3,46.5
مرکزي,595000.0,گوساله,1400,12,3,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,3,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,3,46.5
تهران,630000.0,گوسفند,1400,11,19,43.6
تهران,620000.0,گوساله,1400,11,19,43.6
اصفهان,635000.0,گوسفند,1400,11,19,43.6
اصفهان,570000.0,گوساله,1400,11,19,43.6
يزد,700000.0,گوسفند,1400,11,19,43.6
يزد,600000.0,گوساله,1400,11,19,43.6
اردبيل,615000.0,گوسفند,1400,11,19,43.6
اردبيل,525000.0,گوساله,1400,11,19,43.6
خراسان رضوی,675000.0,گوسفند,1400,11,19,43.6
خراسان رضوی,535000.0,گوساله,1400,11,19,43.6
فارس,675000.0,گوسفند,1400,11,19,43.6
فارس,575000.0,گوساله,1400,11,19,43.6
کردستان,690000.0,گوسفند,1400,11,19,43.6
کردستان,615000.0,گوساله,1400,11,19,43.6
همدان,565000.0,گوسفند,1400,11,19,43.6
همدان,550000.0,گوساله,1400,11,19,43.6
قم,615000.0,گوسفند,1400,11,19,43.6
قم,585000.0,گوساله,1400,11,19,43.6
آذربايجان شرقي,610000.0,گوسفند,1400,11,19,43.6
آذربايجان شرقي,590000.0,گوساله,1400,11,19,43.6
مرکزي,600000.0,گوسفند,1400,11,19,43.6
مرکزي,595000.0,گوساله,1400,11,19,43.6
چهارمحال بختياري,625000.0,گوسفند,1400,11,19,43.6
چهارمحال بختياري,545000.0,گوساله,1400,11,19,43.6
آذربايجان غربي,610000.0,گوسفند,1400,11,19,43.6
آذربايجان غربي,580000.0,گوساله,1400,11,19,43.6
تهران,675000.0,گوسفند,1400,12,9,46.5
تهران,635000.0,گوساله,1400,12,9,46.5
اصفهان,710000.0,گوسفند,1400,12,9,46.5
اصفهان,575000.0,گوساله,1400,12,9,46.5
يزد,705000.0,گوسفند,1400,12,9,46.5
يزد,585000.0,گوساله,1400,12,9,46.5
اردبيل,610000.0,گوسفند,1400,12,9,46.5
اردبيل,525000.0,گوساله,1400,12,9,46.5
خراسان رضوی,730000.0,گوسفند,1400,12,9,46.5
خراسان رضوی,565000.0,گوساله,1400,12,9,46.5
فارس,695000.0,گوسفند,1400,12,9,46.5
فارس,610000.0,گوساله,1400,12,9,46.5
کردستان,675000.0,گوسفند,1400,12,9,46.5
کردستان,637500.0,گوساله,1400,12,9,46.5
همدان,615000.0,گوسفند,1400,12,9,46.5
همدان,570000.0,گوساله,1400,12,9,46.5
قم,620000.0,گوسفند,1400,12,9,46.5
قم,590000.0,گوساله,1400,12,9,46.5
آذربايجان شرقي,630000.0,گوسفند,1400,12,9,46.5
آذربايجان شرقي,590000.0,گوساله,1400,12,9,46.5
مرکزي,600000.0,گوسفند,1400,12,9,46.5
مرکزي,595000.0,گوساله,1400,12,9,46.5
چهارمحال بختياري,645000.0,گوسفند,1400,12,9,46.5
چهارمحال بختياري,535000.0,گوساله,1400,12,9,46.5
تهران,690000.0,گوسفند,1400,12,14,46.5
تهران,640000.0,گوساله,1400,12,14,46.5
اصفهان,710000.0,گوسفند,1400,12,14,46.5
اصفهان,575000.0,گوساله,1400,12,14,46.5
يزد,740000.0,گوسفند,1400,12,14,46.5
يزد,585000.0,گوساله,1400,12,14,46.5
اردبيل,610000.0,گوسفند,1400,12,14,46.5
اردبيل,525000.0,گوساله,1400,12,14,46.5
خراسان رضوی,750000.0,گوسفند,1400,12,14,46.5
خراسان رضوی,565000.0,گوساله,1400,12,14,46.5
فارس,695000.0,گوسفند,1400,12,14,46.5
فارس,610000.0,گوساله,1400,12,14,46.5
کردستان,675000.0,گوسفند,1400,12,14,46.5
کردستان,637500.0,گوساله,1400,12,14,46.5
همدان,635000.0,گوسفند,1400,12,14,46.5
همدان,570000.0,گوساله,1400,12,14,46.5
قم,635000.0,گوسفند,1400,12,14,46.5
